Trial,Result,Mapping,NumberTries,SuccessRate,MaxLoopLength,MinLoopLength,AverageLoopLength,NumLoops
158,1,"{1: 1, 2: 4, 3: 5, 4: 6, 5: 7, 6: 2, 7: 3, 8: 10, 9: 8, 10: 9}",5,0.3522012578616352,3,1,2.5,4
159,0,"{1: 8, 2: 1, 3: 2, 4: 6, 5: 5, 6: 7, 7: 4, 8: 9, 9: 10, 10: 3}",5,0.35,6,1,3.3333333333333335,3
160,1,"{1: 4, 2: 2, 3: 3, 4: 1, 5: 5, 6: 7, 7: 9, 8: 10, 9: 6, 10: 8}",5,0.35403726708074534,3,1,1.6666666666666667,6
161,1,"{1: 6, 2: 10, 3: 2, 4: 5, 5: 1, 6: 7, 7: 4, 8: 3, 9: 8, 10: 9}",5,0.35802469135802467,5,5,5.0,2
162,0,"{1: 10, 2: 6, 3: 7, 4: 4, 5: 9, 6: 1, 7: 2, 8: 3, 9: 8, 10: 5}",5,0.3558282208588957,9,1,5.0,2
163,0,"{1: 9, 2: 8, 3: 7, 4: 1, 5: 6, 6: 10, 7: 3, 8: 2, 9: 5, 10: 4}",5,0.35365853658536583,6,2,3.3333333333333335,3
164,1,"{1: 1, 2: 3, 3: 7, 4: 2, 5: 4, 6: 10, 7: 5, 8: 6, 9: 8, 10: 9}",5,0.3575757575757576,5,1,3.3333333333333335,3
165,1,"{1: 1, 2: 4, 3: 10, 4: 7, 5: 6, 6: 5, 7: 2, 8: 9, 9: 8, 10: 3}",5,0.3614457831325301,3,1,2.0,5
166,0,"{1: 6, 2: 10, 3: 1, 4: 7, 5: 4, 6: 5, 7: 2, 8: 8, 9: 3, 10: 9}",5,0.3592814371257485,9,1,5.0,2
167,0,"{1: 5, 2: 10, 3: 6, 4: 1, 5: 2, 6: 4, 7: 3, 8: 7, 9: 9, 10: 8}",5,0.35714285714285715,9,1,5.0,2
168,0,"{1: 5, 2: 8, 3: 7, 4: 9, 5: 10, 6: 2, 7: 3, 8: 4, 9: 1, 10: 6}",5,0.35502958579881655,8,2,5.0,2
169,1,"{1: 10, 2: 2, 3: 6, 4: 9, 5: 1, 6: 4, 7: 7, 8: 8, 9: 3, 10: 5}",5,0.3588235294117647,4,1,2.0,5
170,1,"{1: 2, 2: 3, 3: 8, 4: 6, 5: 10, 6: 7, 7: 4, 8: 1, 9: 5, 10: 9}",5,0.36257309941520466,4,3,3.3333333333333335,3
171,1,"{1: 4, 2: 7, 3: 1, 4: 3, 5: 5, 6: 6, 7: 10, 8: 8, 9: 2, 10: 9}",5,0.36627906976744184,4,1,2.0,5
172,0,"{1: 1, 2: 8, 3: 4, 4: 5, 5: 7, 6: 2, 7: 9, 8: 3, 9: 6, 10: 10}",5,0.36416184971098264,8,1,3.3333333333333335,3
173,1,"{1: 5, 2: 1, 3: 6, 4: 4, 5: 3, 6: 2, 7: 9, 8: 10, 9: 7, 10: 8}",5,0.367816091954023,5,1,2.5,4
174,1,"{1: 9, 2: 2, 3: 6, 4: 5, 5: 1, 6: 7, 7: 3, 8: 4, 9: 8, 10: 10}",5,0.37142857142857144,5,1,2.5,4
175,0,"{1: 1, 2: 5, 3: 2, 4: 6, 5: 7, 6: 4, 7: 8, 8: 10, 9: 9, 10: 3}",5,0.3693181818181818,6,1,2.5,4
176,0,"{1: 10, 2: 1, 3: 2, 4: 3, 5: 4, 6: 8, 7: 9, 8: 5, 9: 7, 10: 6}",5,0.3672316384180791,8,2,5.0,2
177,1,"{1: 5, 2: 6, 3: 2, 4: 1, 5: 9, 6: 10, 7: 3, 8: 8, 9: 4, 10: 7}",5,0.3707865168539326,5,1,3.3333333333333335,3
178,0,"{1: 4, 2: 2, 3: 6, 4: 7, 5: 8, 6: 1, 7: 5, 8: 10, 9: 3, 10: 9}",5,0.3687150837988827,9,1,5.0,2
179,1,"{1: 9, 2: 7, 3: 6, 4: 4, 5: 10, 6: 3, 7: 8, 8: 2, 9: 1, 10: 5}",5,0.37222222222222223,3,1,2.0,5
180,1,"{1: 10, 2: 6, 3: 7, 4: 4, 5: 5, 6: 8, 7: 2, 8: 3, 9: 9, 10: 1}",5,0.3756906077348066,5,1,2.0,5
181,1,"{1: 4, 2: 5, 3: 6, 4: 1, 5: 2, 6: 7, 7: 9, 8: 10, 9: 3, 10: 8}",5,0.3791208791208791,4,2,2.5,4
182,1,"{1: 8, 2: 6, 3: 5, 4: 10, 5: 9, 6: 1, 7: 7, 8: 2, 9: 4, 10: 3}",5,0.3825136612021858,5,1,3.3333333333333335,3
183,1,"{1: 6, 2: 10, 3: 1, 4: 3, 5: 9, 6: 4, 7: 2, 8: 8, 9: 7, 10: 5}",5,0.3858695652173913,5,1,3.3333333333333335,3
184,0,"{1: 3, 2: 7, 3: 10, 4: 5, 5: 9, 6: 2, 7: 4, 8: 8, 9: 6, 10: 1}",5,0.3837837837837838,6,1,3.3333333333333335,3
185,1,"{1: 8, 2: 3, 3: 5, 4: 2, 5: 4, 6: 1, 7: 6, 8: 10, 9: 9, 10: 7}",5,0.3870967741935484,5,1,3.3333333333333335,3
186,1,"{1: 5, 2: 7, 3: 9, 4: 3, 5: 8, 6: 10, 7: 6, 8: 1, 9: 4, 10: 2}",5,0.39037433155080214,4,3,3.3333333333333335,3
187,1,"{1: 7, 2: 3, 3: 2, 4: 5, 5: 10, 6: 1, 7: 8, 8: 6, 9: 4, 10: 9}",5,0.39361702127659576,4,2,3.3333333333333335,3
188,0,"{1: 10, 2: 2, 3: 3, 4: 1, 5: 9, 6: 5, 7: 4, 8: 6, 9: 7, 10: 8}",5,0.3915343915343915,8,1,3.3333333333333335,3
189,1,"{1: 4, 2: 1, 3: 9, 4: 5, 5: 2, 6: 8, 7: 3, 8: 6, 9: 7, 10: 10}",5,0.39473684210526316,4,1,2.5,4
190,1,"{1: 9, 2: 6, 3: 5, 4: 10, 5: 8, 6: 3, 7: 7, 8: 2, 9: 1, 10: 4}",5,0.39790575916230364,5,1,2.5,4
191,0,"{1: 6, 2: 10, 3: 3, 4: 2, 5: 8, 6: 7, 7: 1, 8: 9, 9: 4, 10: 5}",5,0.3958333333333333,6,1,3.3333333333333335,3
192,0,"{1: 4, 2: 5, 3: 6, 4: 8, 5: 2, 6: 1, 7: 3, 8: 9, 9: 10, 10: 7}",5,0.39378238341968913,8,2,5.0,2
193,1,"{1: 1, 2: 3, 3: 9, 4: 8, 5: 4, 6: 10, 7: 2, 8: 6, 9: 7, 10: 5}",5,0.39690721649484534,5,1,3.3333333333333335,3
194,1,"{1: 10, 2: 9, 3: 4, 4: 5, 5: 2, 6: 6, 7: 1, 8: 7, 9: 3, 10: 8}",5,0.4,5,1,3.3333333333333335,3
195,0,"{1: 9, 2: 3, 3: 6, 4: 7, 5: 10, 6: 8, 7: 1, 8: 4, 9: 2, 10: 5}",5,0.3979591836734694,8,2,5.0,2
196,0,"{1: 3, 2: 1, 3: 7, 4: 6, 5: 4, 6: 5, 7: 8, 8: 10, 9: 9, 10: 2}",5,0.39593908629441626,6,1,3.3333333333333335,3
197,0,"{1: 9, 2: 4, 3: 1, 4: 5, 5: 7, 6: 3, 7: 6, 8: 8, 9: 10, 10: 2}",5,0.3939393939393939,9,1,5.0,2
198,1,"{1: 9, 2: 5, 3: 3, 4: 4, 5: 2, 6: 7, 7: 6, 8: 10, 9: 1, 10: 8}",5,0.3969849246231156,2,1,1.6666666666666667,6
199,1,"{1: 7, 2: 6, 3: 1, 4: 4, 5: 2, 6: 9, 7: 3, 8: 8, 9: 10, 10: 5}",5,0.4,5,1,2.5,4
200,0,"{1: 2, 2: 6, 3: 8, 4: 3, 5: 10, 6: 5, 7: 4, 8: 7, 9: 1, 10: 9}",5,0.39800995024875624,6,4,5.0,2
201,0,"{1: 10, 2: 5, 3: 4, 4: 1, 5: 8, 6: 3, 7: 9, 8: 6, 9: 7, 10: 2}",5,0.39603960396039606,8,2,5.0,2
202,0,"{1: 7, 2: 6, 3: 3, 4: 8, 5: 5, 6: 9, 7: 10, 8: 1, 9: 4, 10: 2}",5,0.39408866995073893,8,1,3.3333333333333335,3
203,0,"{1: 7, 2: 6, 3: 10, 4: 3, 5: 2, 6: 4, 7: 1, 8: 9, 9: 5, 10: 8}",5,0.39215686274509803,8,2,5.0,2
204,0,"{1: 1, 2: 9, 3: 10, 4: 8, 5: 7, 6: 6, 7: 4, 8: 2, 9: 3, 10: 5}",5,0.3902439024390244,8,1,3.3333333333333335,3
205,0,"{1: 5, 2: 6, 3: 9, 4: 7, 5: 10, 6: 4, 7: 2, 8: 3, 9: 1, 10: 8}",5,0.3883495145631068,6,4,5.0,2
206,0,"{1: 9, 2: 5, 3: 8, 4: 3, 5: 4, 6: 6, 7: 1, 8: 7, 9: 2, 10: 10}",5,0.3864734299516908,8,1,3.3333333333333335,3
207,0,"{1: 1, 2: 6, 3: 5, 4: 10, 5: 7, 6: 2, 7: 9, 8: 8, 9: 4, 10: 3}",5,0.38461538461538464,6,1,2.5,4
208,0,"{1: 1, 2: 9, 3: 10, 4: 2, 5: 5, 6: 3, 7: 8, 8: 7, 9: 6, 10: 4}",5,0.3827751196172249,6,1,2.5,4
209,0,"{1: 4, 2: 10, 3: 9, 4: 1, 5: 3, 6: 7, 7: 2, 8: 5, 9: 6, 10: 8}",5,0.38095238095238093,8,2,5.0,2
210,1,"{1: 8, 2: 10, 3: 9, 4: 6, 5: 2, 6: 3, 7: 1, 8: 7, 9: 4, 10: 5}",5,0.38388625592417064,4,3,3.3333333333333335,3
211,0,"{1: 3, 2: 2, 3: 6, 4: 1, 5: 4, 6: 9, 7: 10, 8: 8, 9: 5, 10: 7}",5,0.38207547169811323,6,1,2.5,4
212,0,"{1: 2, 2: 3, 3: 4, 4: 10, 5: 5, 6: 8, 7: 9, 8: 7, 9: 1, 10: 6}",5,0.38028169014084506,9,1,5.0,2
213,0,"{1: 10, 2: 9, 3: 2, 4: 7, 5: 3, 6: 8, 7: 6, 8: 1, 9: 4, 10: 5}",5,0.37850467289719625,10,10,10.0,1
214,0,"{1: 8, 2: 5, 3: 1, 4: 3, 5: 2, 6: 7, 7: 4, 8: 9, 9: 6, 10: 10}",5,0.3767441860465116,7,1,3.3333333333333335,3
215,0,"{1: 6, 2: 10, 3: 9, 4: 3, 5: 2, 6: 4, 7: 8, 8: 7, 9: 5, 10: 1}",5,0.375,8,2,5.0,2
216,1,"{1: 9, 2: 1, 3: 6, 4: 4, 5: 5, 6: 3, 7: 8, 8: 7, 9: 2, 10: 10}",5,0.3778801843317972,3,1,1.6666666666666667,6
217,1,"{1: 8, 2: 7, 3: 1, 4: 2, 5: 3, 6: 6, 7: 10, 8: 9, 9: 5, 10: 4}",5,0.38073394495412843,5,1,3.3333333333333335,3
218,0,"{1: 2, 2: 6, 3: 8, 4: 7, 5: 3, 6: 10, 7: 1, 8: 5, 9: 4, 10: 9}",5,0.3789954337899543,7,3,5.0,2
219,1,"{1: 10, 2: 6, 3: 5, 4: 1, 5: 9, 6: 4, 7: 3, 8: 7, 9: 8, 10: 2}",5,0.38181818181818183,5,5,5.0,2
220,0,"{1: 6, 2: 2, 3: 7, 4: 3, 5: 1, 6: 9, 7: 10, 8: 5, 9: 4, 10: 8}",5,0.38009049773755654,9,1,5.0,2
221,0,"{1: 8, 2: 7, 3: 5, 4: 3, 5: 9, 6: 2, 7: 4, 8: 1, 9: 6, 10: 10}",5,0.3783783783783784,7,1,3.3333333333333335,3
222,1,"{1: 6, 2: 1, 3: 10, 4: 3, 5: 7, 6: 8, 7: 9, 8: 2, 9: 5, 10: 4}",5,0.3811659192825112,4,3,3.3333333333333335,3
223,0,"{1: 6, 2: 5, 3: 8, 4: 4, 5: 3, 6: 9, 7: 10, 8: 1, 9: 2, 10: 7}",5,0.3794642857142857,7,1,3.3333333333333335,3
224,1,"{1: 10, 2: 2, 3: 7, 4: 6, 5: 1, 6: 5, 7: 3, 8: 9, 9: 8, 10: 4}",5,0.38222222222222224,5,1,2.5,4
225,0,"{1: 9, 2: 6, 3: 10, 4: 7, 5: 4, 6: 1, 7: 8, 8: 3, 9: 2, 10: 5}",5,0.3805309734513274,6,4,5.0,2
226,1,"{1: 6, 2: 5, 3: 4, 4: 10, 5: 2, 6: 3, 7: 8, 8: 9, 9: 7, 10: 1}",5,0.3832599118942731,5,2,3.3333333333333335,3
227,0,"{1: 3, 2: 6, 3: 4, 4: 7, 5: 2, 6: 1, 7: 5, 8: 9, 9: 10, 10: 8}",5,0.3815789473684211,7,3,5.0,2
228,0,"{1: 6, 2: 4, 3: 8, 4: 1, 5: 7, 6: 9, 7: 10, 8: 2, 9: 3, 10: 5}",5,0.3799126637554585,7,3,5.0,2
229,1,"{1: 1, 2: 10, 3: 9, 4: 3, 5: 6, 6: 8, 7: 4, 8: 2, 9: 7, 10: 5}",5,0.3826086956521739,5,1,3.3333333333333335,3
230,0,"{1: 8, 2: 9, 3: 2, 4: 7, 5: 3, 6: 4, 7: 1, 8: 5, 9: 10, 10: 6}",5,0.38095238095238093,10,10,10.0,1
231,0,"{1: 10, 2: 8, 3: 1, 4: 9, 5: 3, 6: 2, 7: 6, 8: 4, 9: 5, 10: 7}",5,0.3793103448275862,10,10,10.0,1
232,0,"{1: 1, 2: 8, 3: 2, 4: 6, 5: 10, 6: 7, 7: 4, 8: 9, 9: 5, 10: 3}",5,0.3776824034334764,6,1,3.3333333333333335,3
233,1,"{1: 3, 2: 2, 3: 7, 4: 10, 5: 8, 6: 9, 7: 4, 8: 5, 9: 6, 10: 1}",5,0.3803418803418803,5,1,2.5,4
234,0,"{1: 7, 2: 4, 3: 10, 4: 6, 5: 9, 6: 3, 7: 5, 8: 1, 9: 2, 10: 8}",5,0.37872340425531914,10,10,10.0,1
235,1,"{1: 5, 2: 7, 3: 9, 4: 10, 5: 8, 6: 3, 7: 2, 8: 1, 9: 4, 10: 6}",5,0.3813559322033898,5,2,3.3333333333333335,3
236,0,"{1: 1, 2: 9, 3: 6, 4: 4, 5: 2, 6: 7, 7: 8, 8: 5, 9: 10, 10: 3}",5,0.379746835443038,8,1,3.3333333333333335,3
237,0,"{1: 7, 2: 4, 3: 3, 4: 1, 5: 5, 6: 8, 7: 10, 8: 6, 9: 2, 10: 9}",5,0.37815126050420167,6,1,2.5,4
238,1,"{1: 7, 2: 4, 3: 3, 4: 10, 5: 5, 6: 2, 7: 9, 8: 1, 9: 8, 10: 6}",5,0.3807531380753138,4,1,2.5,4
239,0,"{1: 8, 2: 2, 3: 6, 4: 3, 5: 7, 6: 4, 7: 9, 8: 10, 9: 1, 10: 5}",5,0.37916666666666665,6,1,3.3333333333333335,3
240,0,"{1: 7, 2: 5, 3: 4, 4: 8, 5: 9, 6: 1, 7: 10, 8: 2, 9: 3, 10: 6}",5,0.3775933609958506,6,4,5.0,2
241,0,"{1: 9, 2: 10, 3: 7, 4: 1, 5: 2, 6: 4, 7: 5, 8: 6, 9: 3, 10: 8}",5,0.3760330578512397,10,10,10.0,1
242,1,"{1: 3, 2: 1, 3: 2, 4: 10, 5: 7, 6: 8, 7: 5, 8: 9, 9: 6, 10: 4}",5,0.3786008230452675,3,2,2.5,4
243,0,"{1: 10, 2: 4, 3: 9, 4: 5, 5: 3, 6: 6, 7: 8, 8: 2, 9: 1, 10: 7}",5,0.3770491803278688,9,1,5.0,2
244,0,"{1: 7, 2: 6, 3: 8, 4: 2, 5: 9, 6: 3, 7: 4, 8: 10, 9: 1, 10: 5}",5,0.37551020408163266,10,10,10.0,1
245,0,"{1: 10, 2: 2, 3: 6, 4: 9, 5: 8, 6: 5, 7: 1, 8: 7, 9: 3, 10: 4}",5,0.37398373983739835,9,1,5.0,2
246,0,"{1: 6, 2: 10, 3: 8, 4: 7, 5: 1, 6: 5, 7: 2, 8: 9, 9: 4, 10: 3}",5,0.3724696356275304,7,3,5.0,2
247,1,"{1: 4, 2: 6, 3: 9, 4: 1, 5: 10, 6: 7, 7: 2, 8: 8, 9: 5, 10: 3}",5,0.375,4,1,2.5,4
248,1,"{1: 9, 2: 8, 3: 4, 4: 6, 5: 10, 6: 3, 7: 2, 8: 7, 9: 1, 10: 5}",5,0.37751004016064255,3,2,2.5,4
249,1,"{1: 1, 2: 4, 3: 9, 4: 5, 5: 2, 6: 10, 7: 7, 8: 8, 9: 3, 10: 6}",5,0.38,3,1,1.6666666666666667,6
250,0,"{1: 10, 2: 8, 3: 9, 4: 1, 5: 2, 6: 4, 7: 6, 8: 7, 9: 5, 10: 3}",5,0.3784860557768924,10,10,10.0,1
251,1,"{1: 8, 2: 3, 3: 5, 4: 6, 5: 10, 6: 1, 7: 4, 8: 7, 9: 2, 10: 9}",5,0.38095238095238093,5,5,5.0,2
252,0,"{1: 3, 2: 4, 3: 2, 4: 5, 5: 8, 6: 10, 7: 9, 8: 6, 9: 7, 10: 1}",5,0.3794466403162055,8,2,5.0,2
253,0,"{1: 4, 2: 1, 3: 8, 4: 5, 5: 9, 6: 10, 7: 7, 8: 2, 9: 3, 10: 6}",5,0.3779527559055118,7,1,3.3333333333333335,3
254,0,"{1: 8, 2: 9, 3: 5, 4: 2, 5: 1, 6: 6, 7: 10, 8: 4, 9: 3, 10: 7}",5,0.3764705882352941,7,1,3.3333333333333335,3
255,0,"{1: 9, 2: 7, 3: 8, 4: 1, 5: 2, 6: 5, 7: 10, 8: 4, 9: 6, 10: 3}",5,0.375,10,10,10.0,1
256,0,"{1: 8, 2: 3, 3: 4, 4: 5, 5: 2, 6: 10, 7: 1, 8: 9, 9: 6, 10: 7}",5,0.3735408560311284,6,4,5.0,2
257,1,"{1: 4, 2: 10, 3: 5, 4: 1, 5: 9, 6: 6, 7: 2, 8: 7, 9: 3, 10: 8}",5,0.375968992248062,4,1,2.5,4
258,1,"{1: 5, 2: 2, 3: 7, 4: 10, 5: 1, 6: 9, 7: 8, 8: 3, 9: 4, 10: 6}",5,0.3783783783783784,4,1,2.5,4
259,0,"{1: 7, 2: 5, 3: 9, 4: 2, 5: 4, 6: 1, 7: 3, 8: 8, 9: 10, 10: 6}",5,0.3769230769230769,6,1,3.3333333333333335,3
260,0,"{1: 5, 2: 9, 3: 1, 4: 6, 5: 8, 6: 2, 7: 10, 8: 4, 9: 3, 10: 7}",5,0.37547892720306514,8,2,5.0,2
261,0,"{1: 10, 2: 9, 3: 3, 4: 7, 5: 6, 6: 1, 7: 2, 8: 4, 9: 5, 10: 8}",5,0.37404580152671757,9,1,5.0,2
262,0,"{1: 7, 2: 1, 3: 10, 4: 4, 5: 3, 6: 6, 7: 5, 8: 2, 9: 8, 10: 9}",5,0.3726235741444867,8,1,3.3333333333333335,3
263,0,"{1: 7, 2: 3, 3: 1, 4: 8, 5: 2, 6: 4, 7: 6, 8: 9, 9: 5, 10: 10}",5,0.3712121212121212,9,1,5.0,2
264,0,"{1: 3, 2: 5, 3: 8, 4: 10, 5: 4, 6: 9, 7: 6, 8: 7, 9: 2, 10: 1}",5,0.36981132075471695,10,10,10.0,1
265,0,"{1: 5, 2: 3, 3: 1, 4: 10, 5: 4, 6: 9, 7: 7, 8: 8, 9: 6, 10: 2}",5,0.3684210526315789,6,1,2.5,4
266,0,"{1: 3, 2: 1, 3: 4, 4: 9, 5: 8, 6: 7, 7: 5, 8: 2, 9: 6, 10: 10}",5,0.36704119850187267,9,1,5.0,2
267,0,"{1: 6, 2: 4, 3: 2, 4: 8, 5: 3, 6: 1, 7: 9, 8: 7, 9: 10, 10: 5}",5,0.3656716417910448,8,2,5.0,2
268,0,"{1: 8, 2: 7, 3: 6, 4: 10, 5: 4, 6: 9, 7: 5, 8: 2, 9: 3, 10: 1}",5,0.3643122676579926,7,3,5.0,2
269,0,"{1: 2, 2: 9, 3: 7, 4: 5, 5: 1, 6: 4, 7: 8, 8: 6, 9: 3, 10: 10}",5,0.362962962962963,9,1,5.0,2
270,0,"{1: 4, 2: 10, 3: 1, 4: 8, 5: 3, 6: 6, 7: 9, 8: 7, 9: 2, 10: 5}",5,0.36162361623616235,9,1,5.0,2
271,0,"{1: 1, 2: 3, 3: 10, 4: 5, 5: 4, 6: 7, 7: 9, 8: 2, 9: 8, 10: 6}",5,0.3602941176470588,7,1,3.3333333333333335,3
272,1,"{1: 2, 2: 4, 3: 3, 4: 5, 5: 1, 6: 10, 7: 8, 8: 7, 9: 9, 10: 6}",5,0.3626373626373626,4,1,2.0,5
273,0,"{1: 4, 2: 9, 3: 5, 4: 10, 5: 6, 6: 7, 7: 2, 8: 3, 9: 1, 10: 8}",5,0.3613138686131387,10,10,10.0,1
274,0,"{1: 2, 2: 9, 3: 4, 4: 7, 5: 1, 6: 3, 7: 5, 8: 10, 9: 6, 10: 8}",5,0.36,8,2,5.0,2
275,0,"{1: 6, 2: 5, 3: 8, 4: 9, 5: 1, 6: 4, 7: 2, 8: 7, 9: 10, 10: 3}",5,0.358695652173913,10,10,10.0,1
276,0,"{1: 2, 2: 5, 3: 10, 4: 4, 5: 7, 6: 3, 7: 6, 8: 8, 9: 9, 10: 1}",5,0.3574007220216607,7,1,2.5,4
277,0,"{1: 9, 2: 5, 3: 7, 4: 8, 5: 4, 6: 10, 7: 1, 8: 3, 9: 2, 10: 6}",5,0.35611510791366907,8,2,5.0,2
278,0,"{1: 3, 2: 2, 3: 7, 4: 9, 5: 8, 6: 6, 7: 10, 8: 5, 9: 1, 10: 4}",5,0.3548387096774194,6,1,2.5,4
279,1,"{1: 3, 2: 10, 3: 5, 4: 2, 5: 9, 6: 4, 7: 7, 8: 1, 9: 8, 10: 6}",5,0.35714285714285715,5,1,3.3333333333333335,3
280,1,"{1: 1, 2: 7, 3: 6, 4: 10, 5: 2, 6: 9, 7: 4, 8: 8, 9: 3, 10: 5}",5,0.3594306049822064,5,1,2.5,4
281,0,"{1: 9, 2: 7, 3: 6, 4: 5, 5: 1, 6: 3, 7: 10, 8: 4, 9: 2, 10: 8}",5,0.35815602836879434,8,2,5.0,2
282,0,"{1: 1, 2: 4, 3: 2, 4: 8, 5: 6, 6: 9, 7: 3, 8: 10, 9: 5, 10: 7}",5,0.3568904593639576,6,1,3.3333333333333335,3
283,0,"{1: 7, 2: 3, 3: 6, 4: 5, 5: 9, 6: 2, 7: 4, 8: 8, 9: 10, 10: 1}",5,0.35563380281690143,6,1,3.3333333333333335,3
284,0,"{1: 6, 2: 5, 3: 4, 4: 10, 5: 9, 6: 2, 7: 7, 8: 3, 9: 8, 10: 1}",5,0.3543859649122807,9,1,5.0,2
285,0,"{1: 10, 2: 4, 3: 7, 4: 5, 5: 6, 6: 1, 7: 8, 8: 9, 9: 3, 10: 2}",5,0.3531468531468531,6,4,5.0,2
286,1,"{1: 2, 2: 8, 3: 5, 4: 4, 5: 7, 6: 9, 7: 6, 8: 1, 9: 3, 10: 10}",5,0.3554006968641115,5,1,2.5,4
287,1,"{1: 9, 2: 5, 3: 7, 4: 8, 5: 2, 6: 10, 7: 6, 8: 4, 9: 1, 10: 3}",5,0.3576388888888889,4,2,2.5,4
288,0,"{1: 1, 2: 2, 3: 4, 4: 5, 5: 10, 6: 6, 7: 3, 8: 7, 9: 9, 10: 8}",5,0.356401384083045,6,1,2.0,5
289,0,"{1: 9, 2: 4, 3: 1, 4: 3, 5: 10, 6: 2, 7: 5, 8: 6, 9: 8, 10: 7}",5,0.35517241379310344,7,3,5.0,2
290,0,"{1: 9, 2: 10, 3: 8, 4: 3, 5: 5, 6: 1, 7: 4, 8: 2, 9: 6, 10: 7}",5,0.3539518900343643,6,1,3.3333333333333335,3
291,1,"{1: 5, 2: 4, 3: 6, 4: 9, 5: 3, 6: 1, 7: 10, 8: 7, 9: 2, 10: 8}",5,0.3561643835616438,4,3,3.3333333333333335,3
292,1,"{1: 3, 2: 2, 3: 1, 4: 7, 5: 8, 6: 10, 7: 5, 8: 4, 9: 9, 10: 6}",5,0.3583617747440273,4,1,2.0,5
293,0,"{1: 6, 2: 9, 3: 4, 4: 10, 5: 3, 6: 2, 7: 1, 8: 7, 9: 5, 10: 8}",5,0.35714285714285715,10,10,10.0,1
294,0,"{1: 3, 2: 8, 3: 10, 4: 4, 5: 7, 6: 6, 7: 9, 8: 1, 9: 2, 10: 5}",5,0.3559322033898305,8,1,3.3333333333333335,3
295,0,"{1: 6, 2: 1, 3: 2, 4: 3, 5: 8, 6: 9, 7: 5, 8: 4, 9: 7, 10: 10}",5,0.3547297297297297,9,1,5.0,2
296,0,"{1: 4, 2: 8, 3: 5, 4: 10, 5: 6, 6: 2, 7: 1, 8: 9, 9: 7, 10: 3}",5,0.35353535353535354,10,10,10.0,1
297,0,"{1: 10, 2: 2, 3: 6, 4: 1, 5: 7, 6: 9, 7: 4, 8: 5, 9: 8, 10: 3}",5,0.3523489932885906,9,1,5.0,2
298,0,"{1: 3, 2: 9, 3: 8, 4: 6, 5: 2, 6: 10, 7: 1, 8: 5, 9: 7, 10: 4}",5,0.3511705685618729,7,3,5.0,2
299,1,"{1: 4, 2: 9, 3: 10, 4: 8, 5: 2, 6: 1, 7: 3, 8: 6, 9: 5, 10: 7}",5,0.35333333333333333,4,3,3.3333333333333335,3
300,0,"{1: 3, 2: 6, 3: 9, 4: 10, 5: 1, 6: 7, 7: 4, 8: 2, 9: 5, 10: 8}",5,0.3521594684385382,6,4,5.0,2
301,0,"{1: 7, 2: 1, 3: 6, 4: 9, 5: 3, 6: 4, 7: 5, 8: 2, 9: 8, 10: 10}",5,0.3509933774834437,9,1,5.0,2
302,1,"{1: 10, 2: 1, 3: 7, 4: 5, 5: 3, 6: 2, 7: 4, 8: 6, 9: 9, 10: 8}",5,0.35313531353135313,5,1,3.3333333333333335,3
303,0,"{1: 10, 2: 7, 3: 9, 4: 4, 5: 6, 6: 3, 7: 8, 8: 2, 9: 1, 10: 5}",5,0.3519736842105263,6,1,3.3333333333333335,3
304,1,"{1: 8, 2: 9, 3: 3, 4: 4, 5: 2, 6: 1, 7: 7, 8: 10, 9: 5, 10: 6}",5,0.3540983606557377,4,1,2.0,5
305,0,"{1: 4, 2: 8, 3: 5, 4: 6, 5: 7, 6: 3, 7: 1, 8: 2, 9: 10, 10: 9}",5,0.35294117647058826,6,2,3.3333333333333335,3
306,1,"{1: 9, 2: 5, 3: 6, 4: 2, 5: 4, 6: 7, 7: 3, 8: 8, 9: 1, 10: 10}",5,0.3550488599348534,3,1,2.0,5
307,0,"{1: 8, 2: 3, 3: 5, 4: 1, 5: 10, 6: 4, 7: 9, 8: 2, 9: 7, 10: 6}",5,0.3538961038961039,8,2,5.0,2
308,0,"{1: 4, 2: 10, 3: 9, 4: 1, 5: 3, 6: 7, 7: 6, 8: 5, 9: 2, 10: 8}",5,0.35275080906148865,6,2,3.3333333333333335,3
309,0,"{1: 10, 2: 3, 3: 9, 4: 8, 5: 1, 6: 6, 7: 5, 8: 7, 9: 2, 10: 4}",5,0.35161290322580646,6,1,3.3333333333333335,3
310,0,"{1: 8, 2: 2, 3: 6, 4: 1, 5: 3, 6: 9, 7: 5, 8: 10, 9: 4, 10: 7}",5,0.3504823151125402,9,1,5.0,2
311,0,"{1: 4, 2: 6, 3: 7, 4: 8, 5: 1, 6: 5, 7: 10, 8: 3, 9: 9, 10: 2}",5,0.34935897435897434,9,1,5.0,2
312,1,"{1: 1, 2: 8, 3: 2, 4: 6, 5: 3, 6: 4, 7: 7, 8: 5, 9: 10, 10: 9}",5,0.3514376996805112,4,1,2.0,5
313,1,"{1: 1, 2: 4, 3: 8, 4: 6, 5: 3, 6: 2, 7: 5, 8: 7, 9: 10, 10: 9}",5,0.3535031847133758,4,1,2.5,4
314,1,"{1: 9, 2: 4, 3: 7, 4: 5, 5: 1, 6: 10, 7: 3, 8: 8, 9: 2, 10: 6}",5,0.35555555555555557,5,1,2.5,4
